date,title,artist,rank,peakPos,lastPos,isNew,weeks
2021-03-27,Baila Conmigo,Selena Gomez With Rauw Alejandro,84,74,0,False,2
2021-03-27,Nobody,Dylan Scott,85,85,89,False,3
2021-03-27,Glad You Exist,Dan + Shay,86,63,88,False,6
2021-03-27,Like I Want You,Giveon,87,87,0,False,4
2021-03-27,Daywalker!,Machine Gun Kelly & CORPSE,88,88,0,True,1
2021-03-27,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,89,84,84,False,4
2021-03-27,Settling Down,Miranda Lambert,90,90,0,True,1
2021-03-27,Bandido,Myke Towers & Juhn,91,82,83,False,6
2021-03-27,Neighbors,Pooh Shiesty Featuring BIG30,92,51,87,False,6
2021-03-27,Drankin N Smokin,Future & Lil Uzi Vert,93,31,90,False,9
2021-03-27,Hellcats & Trackhawks,Lil Durk,94,74,74,False,2
2021-03-27,Opp Stoppa,YBN Nahmir Featuring 21 Savage,95,78,86,False,6
2021-03-27,Still Trappin',Lil Durk & King Von,96,53,92,False,12
2021-03-27,Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,97,39,91,False,7
2021-03-27,Gone,Dierks Bentley,98,98,98,False,3
2021-03-27,Lil Bit,Nelly & Florida Georgia Line,99,99,100,False,2
2021-03-27,Undivided,Tim McGraw & Tyler Hubbard,100,76,0,False,2
2021-03-20,What's Next,Drake,1,1,0,True,1
2021-03-20,Wants And Needs,Drake Featuring Lil Baby,2,2,0,True,1
2021-03-20,Lemon Pepper Freestyle,Drake Featuring Rick Ross,3,3,0,True,1
2021-03-20,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),4,4,0,True,1
2021-03-20,Drivers License,Olivia Rodrigo,5,1,1,False,9
2021-03-20,Up,Cardi B,6,2,2,False,5
2021-03-20,Save Your Tears,The Weeknd & Ariana Grande,7,4,6,False,13
2021-03-20,Blinding Lights,The Weeknd,8,1,3,False,66
2021-03-20,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,9,2,4,False,19
2021-03-20,Mood,24kGoldn Featuring iann dior,10,1,7,False,31
2021-03-20,Go Crazy,Chris Brown & Young Thug,11,3,5,False,44
2021-03-20,What You Know Bout Love,Pop Smoke,12,9,9,False,27
2021-03-20,Levitating,Dua Lipa,13,5,10,False,23
2021-03-20,Calling My Phone,Lil Tjay Featuring 6LACK,14,3,8,False,4
2021-03-20,Positions,Ariana Grande,15,1,11,False,20
2021-03-20,Back In Blood,Pooh Shiesty Featuring Lil Durk,16,13,13,False,10
2021-03-20,Therefore I Am,Billie Eilish,17,2,12,False,18
2021-03-20,Streets,Doja Cat,18,18,26,False,9
2021-03-20,Good Days,SZA,19,9,23,False,11
2021-03-20,You Broke Me First.,Tate McRae,20,17,17,False,29
2021-03-20,You're Mines Still,Yung Bleu Featuring Drake,21,19,19,False,14
2021-03-20,Best Friend,Saweetie Featuring Doja Cat,22,22,22,False,9
2021-03-20,Dakiti,Bad Bunny & Jhay Cortez,23,5,16,False,19
2021-03-20,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,24,6,14,False,36
2021-03-20,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,25,15,15,False,8
2021-03-20,Hold On,Justin Bieber,26,26,0,True,1
2021-03-20,On Me,Lil Baby,27,23,25,False,14
2021-03-20,My Ex's Best Friend,Machine Gun Kelly X blackbear,28,21,21,False,30
2021-03-20,Whoopty,CJ,29,10,18,False,18
2021-03-20,What's Your Country Song,Thomas Rhett,30,30,44,False,12
2021-03-20,Just The Way,Parmalee x Blanco Brown,31,31,33,False,11
2021-03-20,The Good Ones,Gabby Barrett,32,32,40,False,11
2021-03-20,Good Time,Niko Moon,33,20,20,False,23
2021-03-20,Real As It Gets,Lil Baby Featuring EST Gee,34,34,0,True,1
2021-03-20,Put Your Records On,Ritt Momney,35,30,30,False,21
2021-03-20,Better Together,Luke Combs,36,15,27,False,23
2021-03-20,Astronaut In The Ocean,Masked Wolf,37,37,49,False,4
2021-03-20,Anyone,Justin Bieber,38,6,31,False,10
2021-03-20,No More Parties,Coi Leray Featuring Lil Durk,39,32,37,False,5
2021-03-20,Telepatia,Kali Uchis,40,39,39,False,3
2021-03-20,Starting Over,Chris Stapleton,41,25,48,False,28
2021-03-20,Willow,Taylor Swift,42,1,32,False,13
2021-03-20,Dynamite,BTS,43,1,43,False,29
2021-03-20,Without You,The Kid LAROI,44,34,34,False,14
2021-03-20,Cry Baby,Megan Thee Stallion Featuring DaBaby,45,28,42,False,14
2021-03-20,Throat Baby (Go Baby),BRS Kash,46,24,28,False,21
2021-03-20,My Head And My Heart,Ava Max,47,45,45,False,5
2021-03-20,Down To One,Luke Bryan,48,36,36,False,11
2021-03-20,Holy,Justin Bieber Featuring Chance The Rapper,49,3,29,False,25
2021-03-20,Damage,H.E.R.,50,44,46,False,13
2021-03-20,Long Live,Florida Georgia Line,51,48,52,False,10
2021-03-20,Heartbreak Anniversary,Giveon,52,52,54,False,4
2021-03-20,Time Today,Moneybagg Yo,53,37,50,False,5
2021-03-20,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,54,54,0,True,1
2021-03-20,Lady,Brett Young,55,55,60,False,9
2021-03-20,We're Good,Dua Lipa,56,49,51,False,4
2021-03-20,Heat Waves,Glass Animals,57,57,61,False,8
2021-03-20,Goosebumps,Travis Scott & HVME,58,56,58,False,8
2021-03-20,Monsters,All Time Low Featuring Demi Lovato & blackbear,59,55,55,False,11
2021-03-20,Track Star,Mooski,60,60,66,False,3
2021-03-20,Buss It,Erica Banks,61,47,57,False,9
2021-03-20,Momma's House,Dustin Lynch,62,62,67,False,9
2021-03-20,Body,Megan Thee Stallion,63,12,56,False,16
2021-03-20,Wasted On You,Morgan Wallen,64,9,62,False,9
2021-03-20,Golden,Harry Styles,65,57,59,False,20
2021-03-20,La Noche de Anoche,Bad Bunny & Rosalia,66,53,63,False,7
2021-03-20,Forever After All,Luke Combs,67,2,65,False,20
2021-03-20,Hell Of A View,Eric Church,68,68,70,False,9
2021-03-20,Beers And Sunshine,Darius Rucker,69,42,53,False,13
2021-03-20,Girl Like Me,Black Eyed Peas X Shakira,70,67,69,False,9
2021-03-20,Somebody Like That,Tenille Arts,71,71,73,False,8
2021-03-20,Sand In My Boots,Morgan Wallen,72,32,68,False,9
2021-03-20,Masterpiece,DaBaby,73,55,72,False,7
2021-03-20,Hellcats & Trackhawks,Lil Durk,74,74,0,True,1
2021-03-20,You Got It,VEDO,75,75,77,False,11
2021-03-20,One Too Many,Keith Urban Duet With P!nk,76,62,75,False,13
2021-03-20,The Business,Tiesto,77,77,81,False,3
2021-03-20,Almost Maybes,Jordan Davis,78,78,84,False,7
2021-03-20,Quicksand,Morray,79,79,83,False,5
2021-03-20,Made For You,Jake Owen,80,80,88,False,3
2021-03-20,Lifestyle,Jason Derulo Featuring Adam Levine,81,71,71,False,5
2021-03-20,Breaking Up Was Easy In The 90's,Sam Hunt,82,82,92,False,2
2021-03-20,Bandido,Myke Towers & Juhn,83,82,82,False,5
2021-03-20,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,84,84,85,False,3
2021-03-20,Pick Up Your Feelings,Jazmine Sullivan,85,85,95,False,7
2021-03-20,Opp Stoppa,YBN Nahmir Featuring 21 Savage,86,78,80,False,5
2021-03-20,Neighbors,Pooh Shiesty Featuring BIG30,87,51,76,False,5
2021-03-20,Glad You Exist,Dan + Shay,88,63,91,False,5
2021-03-20,Nobody,Dylan Scott,89,89,96,False,2
2021-03-20,Drankin N Smokin,Future & Lil Uzi Vert,90,31,94,False,8
2021-03-20,Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,91,39,79,False,6
2021-03-20,Still Trappin',Lil Durk & King Von,92,53,86,False,11
2021-03-20,Moonwalking In Calabasas,DDG,93,81,87,False,11
2021-03-20,Tyler Herro,Jack Harlow,94,34,78,False,20
2021-03-20,Somebody's Problem,Morgan Wallen,95,25,93,False,13
2021-03-20,Cover Me Up,Morgan Wallen,96,52,97,False,10
2021-03-20,Life's A Mess II,"Juice WRLD, Clever & Post Malone",97,97,0,True,1
2021-03-20,Gone,Dierks Bentley,98,98,99,False,2
2021-03-20,AP,Pop Smoke,99,64,64,False,2
2021-03-20,Lil Bit,Nelly & Florida Georgia Line,100,100,0,True,1
2021-03-13,Drivers License,Olivia Rodrigo,1,1,1,False,8
2021-03-13,Up,Cardi B,2,2,2,False,4
2021-03-13,Blinding Lights,The Weeknd,3,1,5,False,65
2021-03-13,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4,2,4,False,18
2021-03-13,Go Crazy,Chris Brown & Young Thug,5,3,3,False,43
2021-03-13,Save Your Tears,The Weeknd & Ariana Grande,6,4,6,False,12
2021-03-13,Mood,24kGoldn Featuring iann dior,7,1,7,False,30
2021-03-13,Calling My Phone,Lil Tjay Featuring 6LACK,8,3,8,False,3
2021-03-13,What You Know Bout Love,Pop Smoke,9,9,11,False,26
2021-03-13,Levitating,Dua Lipa,10,5,10,False,22
2021-03-13,Positions,Ariana Grande,11,1,9,False,19
2021-03-13,Therefore I Am,Billie Eilish,12,2,12,False,17
2021-03-13,Back In Blood,Pooh Shiesty Featuring Lil Durk,13,13,13,False,9
2021-03-13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,14,6,15,False,35
2021-03-13,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,15,15,47,False,7
2021-03-13,Dakiti,Bad Bunny & Jhay Cortez,16,5,16,False,18
2021-03-13,You Broke Me First.,Tate McRae,17,17,21,False,28
2021-03-13,Whoopty,CJ,18,10,14,False,17
2021-03-13,You're Mines Still,Yung Bleu Featuring Drake,19,19,19,False,13
2021-03-13,Good Time,Niko Moon,20,20,25,False,22
2021-03-13,My Ex's Best Friend,Machine Gun Kelly X blackbear,21,21,24,False,29
2021-03-13,Best Friend,Saweetie Featuring Doja Cat,22,22,28,False,8
2021-03-13,Good Days,SZA,23,9,17,False,10
2021-03-13,I Hope,Gabby Barrett Featuring Charlie Puth,24,3,18,False,62
2021-03-13,On Me,Lil Baby,25,23,23,False,13
2021-03-13,Streets,Doja Cat,26,18,22,False,8
2021-03-13,Better Together,Luke Combs,27,15,20,False,22
2021-03-13,Throat Baby (Go Baby),BRS Kash,28,24,26,False,20
2021-03-13,Holy,Justin Bieber Featuring Chance The Rapper,29,3,27,False,24
2021-03-13,Put Your Records On,Ritt Momney,30,30,36,False,20
2021-03-13,Anyone,Justin Bieber,31,6,33,False,9
2021-03-13,Willow,Taylor Swift,32,1,29,False,12
2021-03-13,Just The Way,Parmalee x Blanco Brown,33,33,35,False,10
2021-03-13,Without You,The Kid LAROI,34,34,38,False,13
2021-03-13,Bang!,AJR,35,8,31,False,35
2021-03-13,Down To One,Luke Bryan,36,36,37,False,10
2021-03-13,No More Parties,Coi Leray Featuring Lil Durk,37,32,32,False,4
2021-03-13,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,38,6,34,False,29
2021-03-13,Telepatia,Kali Uchis,39,39,54,False,2
2021-03-13,The Good Ones,Gabby Barrett,40,40,48,False,10
2021-03-13,Lonely,Justin Bieber & benny blanco,41,12,30,False,20
2021-03-13,Cry Baby,Megan Thee Stallion Featuring DaBaby,42,28,42,False,13
2021-03-13,Dynamite,BTS,43,1,50,False,28
2021-03-13,What's Your Country Song,Thomas Rhett,44,44,44,False,11
2021-03-13,My Head And My Heart,Ava Max,45,45,59,False,4
2021-03-13,Damage,H.E.R.,46,44,45,False,12
2021-03-13,Laugh Now Cry Later,Drake Featuring Lil Durk,47,2,39,False,29
2021-03-13,Starting Over,Chris Stapleton,48,25,40,False,27
2021-03-13,Astronaut In The Ocean,Masked Wolf,49,49,62,False,3
2021-03-13,Time Today,Moneybagg Yo,50,37,43,False,4
2021-03-13,We're Good,Dua Lipa,51,49,49,False,3
2021-03-13,Long Live,Florida Georgia Line,52,48,60,False,9
2021-03-13,Beers And Sunshine,Darius Rucker,53,42,46,False,12
2021-03-13,Heartbreak Anniversary,Giveon,54,54,63,False,3
2021-03-13,Monsters,All Time Low Featuring Demi Lovato & blackbear,55,55,55,False,10
2021-03-13,Body,Megan Thee Stallion,56,12,41,False,15
2021-03-13,Buss It,Erica Banks,57,47,51,False,8
2021-03-13,Goosebumps,Travis Scott & HVME,58,56,56,False,7
2021-03-13,Golden,Harry Styles,59,57,57,False,19
2021-03-13,Lady,Brett Young,60,60,66,False,8
2021-03-13,Heat Waves,Glass Animals,61,61,65,False,7
2021-03-13,Wasted On You,Morgan Wallen,62,9,52,False,8
2021-03-13,La Noche de Anoche,Bad Bunny & Rosalia,63,53,58,False,6
2021-03-13,AP,Pop Smoke,64,64,0,True,1
2021-03-13,Forever After All,Luke Combs,65,2,68,False,19
2021-03-13,Track Star,Mooski,66,66,99,False,2
2021-03-13,Momma's House,Dustin Lynch,67,67,75,False,8
2021-03-13,Sand In My Boots,Morgan Wallen,68,32,64,False,8
2021-03-13,Girl Like Me,Black Eyed Peas X Shakira,69,67,71,False,8
2021-03-13,Hell Of A View,Eric Church,70,70,73,False,8
2021-03-13,Lifestyle,Jason Derulo Featuring Adam Levine,71,71,74,False,4
2021-03-13,Masterpiece,DaBaby,72,55,76,False,6
2021-03-13,Somebody Like That,Tenille Arts,73,73,77,False,7
2021-03-13,Only Wanna Be With You,Post Malone,74,74,0,True,1
2021-03-13,One Too Many,Keith Urban Duet With P!nk,75,62,85,False,12
2021-03-13,Neighbors,Pooh Shiesty Featuring BIG30,76,51,79,False,4
2021-03-13,You Got It,VEDO,77,77,81,False,10
2021-03-13,Tyler Herro,Jack Harlow,78,34,70,False,19
2021-03-13,Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,79,39,72,False,5
2021-03-13,Opp Stoppa,YBN Nahmir Featuring 21 Savage,80,78,78,False,4
2021-03-13,The Business,Tiesto,81,81,96,False,2
2021-03-13,Bandido,Myke Towers & Juhn,82,82,82,False,4
2021-03-13,Quicksand,Morray,83,83,87,False,4
2021-03-13,Almost Maybes,Jordan Davis,84,84,91,False,6
2021-03-13,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,85,85,97,False,2
2021-03-13,Still Trappin',Lil Durk & King Von,86,53,86,False,10
2021-03-13,Moonwalking In Calabasas,DDG,87,81,83,False,10
2021-03-13,Made For You,Jake Owen,88,88,92,False,2
2021-03-13,Hole In The Bottle,Kelsea Ballerini,89,39,69,False,20
2021-03-13,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,90,90,0,True,1
2021-03-13,Glad You Exist,Dan + Shay,91,63,93,False,4
2021-03-13,Breaking Up Was Easy In The 90's,Sam Hunt,92,92,0,True,1
2021-03-13,Somebody's Problem,Morgan Wallen,93,25,80,False,12
2021-03-13,Drankin N Smokin,Future & Lil Uzi Vert,94,31,84,False,7
2021-03-13,Pick Up Your Feelings,Jazmine Sullivan,95,88,89,False,6
2021-03-13,Nobody,Dylan Scott,96,96,0,True,1
2021-03-13,Cover Me Up,Morgan Wallen,97,52,95,False,9
2021-03-13,Like I Want You,Giveon,98,95,100,False,3
2021-03-13,Gone,Dierks Bentley,99,99,0,True,1
2021-03-13,Bichota,Karol G,100,72,0,False,13
2021-03-06,Drivers License,Olivia Rodrigo,1,1,1,False,7
2021-03-06,Up,Cardi B,2,2,5,False,3
2021-03-06,Go Crazy,Chris Brown & Young Thug,3,3,8,False,42
2021-03-06,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4,2,2,False,17
2021-03-06,Blinding Lights,The Weeknd,5,1,4,False,64
2021-03-06,Save Your Tears,The Weeknd & Ariana Grande,6,4,6,False,11
2021-03-06,Mood,24kGoldn Featuring iann dior,7,1,7,False,29
2021-03-06,Calling My Phone,Lil Tjay Featuring 6LACK,8,3,3,False,2
2021-03-06,Positions,Ariana Grande,9,1,10,False,18
2021-03-06,Levitating,Dua Lipa,10,5,9,False,21
2021-03-06,What You Know Bout Love,Pop Smoke,11,10,12,False,25
2021-03-06,Therefore I Am,Billie Eilish,12,2,13,False,16
2021-03-06,Back In Blood,Pooh Shiesty Featuring Lil Durk,13,13,16,False,8
2021-03-06,Whoopty,CJ,14,10,15,False,16
2021-03-06,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,15,6,14,False,34
2021-03-06,Dakiti,Bad Bunny & Jhay Cortez,16,5,21,False,17
2021-03-06,Good Days,SZA,17,9,18,False,9
2021-03-06,I Hope,Gabby Barrett Featuring Charlie Puth,18,3,19,False,61
2021-03-06,You're Mines Still,Yung Bleu Featuring Drake,19,19,24,False,12
2021-03-06,Better Together,Luke Combs,20,15,20,False,21
2021-03-06,You Broke Me First.,Tate McRae,21,21,23,False,27
2021-03-06,Streets,Doja Cat,22,18,27,False,7
2021-03-06,On Me,Lil Baby,23,23,32,False,12
2021-03-06,My Ex's Best Friend,Machine Gun Kelly X blackbear,24,24,29,False,28
2021-03-06,Good Time,Niko Moon,25,25,35,False,21
2021-03-06,Throat Baby (Go Baby),BRS Kash,26,24,30,False,19
2021-03-06,Holy,Justin Bieber Featuring Chance The Rapper,27,3,17,False,23
2021-03-06,Best Friend,Saweetie Featuring Doja Cat,28,28,38,False,7
2021-03-06,Willow,Taylor Swift,29,1,25,False,11
2021-03-06,Lonely,Justin Bieber & benny blanco,30,12,22,False,19
2021-03-06,Bang!,AJR,31,8,31,False,34
2021-03-06,No More Parties,Coi Leray Featuring Lil Durk,32,32,70,False,3
2021-03-06,Anyone,Justin Bieber,33,6,28,False,8
2021-03-06,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,34,6,34,False,28
2021-03-06,Just The Way,Parmalee x Blanco Brown,35,35,40,False,9
2021-03-06,Put Your Records On,Ritt Momney,36,36,39,False,19
2021-03-06,Down To One,Luke Bryan,37,37,46,False,9
2021-03-06,Without You,The Kid LAROI,38,38,43,False,12
2021-03-06,Laugh Now Cry Later,Drake Featuring Lil Durk,39,2,36,False,28
2021-03-06,Starting Over,Chris Stapleton,40,25,37,False,26
2021-03-06,Body,Megan Thee Stallion,41,12,26,False,14
2021-03-06,Cry Baby,Megan Thee Stallion Featuring DaBaby,42,28,41,False,12
2021-03-06,Time Today,Moneybagg Yo,43,37,50,False,3
2021-03-06,What's Your Country Song,Thomas Rhett,44,44,56,False,10
2021-03-06,Damage,H.E.R.,45,44,44,False,11
2021-03-06,Beers And Sunshine,Darius Rucker,46,42,42,False,11
2021-03-06,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,47,47,54,False,6
2021-03-06,The Good Ones,Gabby Barrett,48,48,55,False,9
2021-03-06,We're Good,Dua Lipa,49,49,49,False,2
2021-03-06,Dynamite,BTS,50,1,45,False,27
2021-03-06,Buss It,Erica Banks,51,47,47,False,7
2021-03-06,Wasted On You,Morgan Wallen,52,9,53,False,7
2021-03-06,Clouds,NF,53,53,0,True,1
2021-03-06,Telepatia,Kali Uchis,54,54,0,True,1
2021-03-06,Monsters,All Time Low Featuring Demi Lovato & blackbear,55,55,59,False,9
2021-03-06,Goosebumps,Travis Scott & HVME,56,56,60,False,6
2021-03-06,Golden,Harry Styles,57,57,58,False,18
2021-03-06,La Noche de Anoche,Bad Bunny & Rosalia,58,53,69,False,5
2021-03-06,My Head And My Heart,Ava Max,59,59,61,False,3
2021-03-06,Long Live,Florida Georgia Line,60,48,48,False,8
2021-03-06,Test Drive,Ariana Grande,61,61,0,True,1
2021-03-06,Astronaut In The Ocean,Masked Wolf,62,62,68,False,2
2021-03-06,Heartbreak Anniversary,Giveon,63,63,74,False,2
2021-03-06,Sand In My Boots,Morgan Wallen,64,32,57,False,7
2021-03-06,Heat Waves,Glass Animals,65,64,64,False,6
2021-03-06,Lady,Brett Young,66,63,63,False,7
2021-03-06,Hit Bout It,Lil Yachty Featuring Kodak Black,67,67,0,True,1
2021-03-06,Forever After All,Luke Combs,68,2,66,False,18
2021-03-06,Hole In The Bottle,Kelsea Ballerini,69,39,52,False,19
2021-03-06,Tyler Herro,Jack Harlow,70,34,62,False,18
2021-03-06,Girl Like Me,Black Eyed Peas X Shakira,71,67,67,False,7
2021-03-06,Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,72,39,79,False,4
2021-03-06,Hell Of A View,Eric Church,73,73,73,False,7
2021-03-06,Lifestyle,Jason Derulo Featuring Adam Levine,74,74,76,False,3
2021-03-06,Momma's House,Dustin Lynch,75,72,72,False,7
2021-03-06,Masterpiece,DaBaby,76,55,80,False,5
2021-03-06,Somebody Like That,Tenille Arts,77,77,78,False,6
2021-03-06,Opp Stoppa,YBN Nahmir Featuring 21 Savage,78,78,99,False,3
2021-03-06,Neighbors,Pooh Shiesty Featuring BIG30,79,51,75,False,3
2021-03-06,Somebody's Problem,Morgan Wallen,80,25,71,False,11
2021-03-06,You Got It,VEDO,81,81,85,False,9
2021-03-06,Bandido,Myke Towers & Juhn,82,82,82,False,3
2021-03-06,Moonwalking In Calabasas,DDG,83,81,81,False,9
2021-03-06,Drankin N Smokin,Future & Lil Uzi Vert,84,31,90,False,6
2021-03-06,One Too Many,Keith Urban Duet With P!nk,85,62,86,False,11
2021-03-06,Still Trappin',Lil Durk & King Von,86,53,87,False,9
2021-03-06,Quicksand,Morray,87,87,94,False,3
2021-03-06,Chicken Tendies,Clinton Kane,88,88,0,True,1
2021-03-06,Pick Up Your Feelings,Jazmine Sullivan,89,88,88,False,5
2021-03-06,ZaZa,6ix9ine,90,90,0,True,1
2021-03-06,Almost Maybes,Jordan Davis,91,91,96,False,5
2021-03-06,Made For You,Jake Owen,92,92,0,True,1
2021-03-06,Glad You Exist,Dan + Shay,93,63,93,False,3
2021-03-06,Afterglow,Ed Sheeran,94,29,65,False,10
2021-03-06,Cover Me Up,Morgan Wallen,95,52,84,False,8
2021-03-06,The Business,Tiesto,96,96,0,True,1
2021-03-06,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,97,97,0,True,1
2021-03-06,Monster,Shawn Mendes & Justin Bieber,98,8,91,False,14
2021-03-06,Track Star,Mooski,99,99,0,True,1
2021-03-06,Like I Want You,Giveon,100,95,95,False,2
2021-02-27,Drivers License,Olivia Rodrigo,1,1,1,False,6
2021-02-27,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,2,2,6,False,16
2021-02-27,Calling My Phone,Lil Tjay Featuring 6LACK,3,3,0,True,1
2021-02-27,Blinding Lights,The Weeknd,4,1,3,False,63
2021-02-27,Up,Cardi B,5,2,2,False,2
2021-02-27,Save Your Tears,The Weeknd & Ariana Grande,6,4,4,False,10
2021-02-27,Mood,24kGoldn Featuring iann dior,7,1,5,False,28
2021-02-27,Go Crazy,Chris Brown & Young Thug,8,5,7,False,41
2021-02-27,Levitating,Dua Lipa,9,5,8,False,20
2021-02-27,Positions,Ariana Grande,10,1,9,False,17
2021-02-27,Love Story (Taylor's Version),Taylor Swift,11,11,0,True,1
2021-02-27,What You Know Bout Love,Pop Smoke,12,10,10,False,24
2021-02-27,Therefore I Am,Billie Eilish,13,2,15,False,15
2021-02-27,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,14,6,12,False,33
2021-02-27,Whoopty,CJ,15,10,11,False,15
2021-02-27,Back In Blood,Pooh Shiesty Featuring Lil Durk,16,16,17,False,7
2021-02-27,Holy,Justin Bieber Featuring Chance The Rapper,17,3,14,False,22
2021-02-27,Good Days,SZA,18,9,13,False,8
2021-02-27,I Hope,Gabby Barrett Featuring Charlie Puth,19,3,20,False,60
2021-02-27,Better Together,Luke Combs,20,15,18,False,20
2021-02-27,Dakiti,Bad Bunny & Jhay Cortez,21,5,19,False,16
2021-02-27,Lonely,Justin Bieber & benny blanco,22,12,16,False,18
2021-02-27,You Broke Me First.,Tate McRae,23,23,24,False,26
2021-02-27,You're Mines Still,Yung Bleu Featuring Drake,24,24,26,False,11
2021-02-27,Willow,Taylor Swift,25,1,29,False,10
2021-02-27,Body,Megan Thee Stallion,26,12,21,False,13
2021-02-27,Streets,Doja Cat,27,18,22,False,6
2021-02-27,Anyone,Justin Bieber,28,6,34,False,7
2021-02-27,My Ex's Best Friend,Machine Gun Kelly X blackbear,29,25,25,False,27
2021-02-27,Throat Baby (Go Baby),BRS Kash,30,24,33,False,18
